DN,Longitude,Latitude
"1",120.3486482,16.071
"1",120.3405263,16.071
"1",120.3323118,16.071
"1",120.3394981,16.071
"1",120.3403381,16.071
"1",120.3489230,16.070
"1",120.3560189,16.070
"1",120.3562989,16.070
"1",120.3401485,16.070
"1",120.3403336,16.070
"1",120.3405218,16.070
"1",120.3493889,16.070
"1",120.3560158,16.070
"1",120.3323998,16.070
"1",120.3390269,16.070
"1",120.3514401,16.070
"1",120.3332613,16.070
"1",120.3357578,16.070
"1",120.3401454,16.070
"1",120.3488259,16.070
"1",120.3491992,16.070
"1",120.3506911,16.070
"1",120.3558261,16.070
"1",120.3397691,16.070
"1",120.3399557,16.070
"1",120.3491962,16.070
"1",120.3493829,16.070
"1",120.3495695,16.070
"1",120.3501205,16.070
"1",120.3556364,16.070
"1",120.3558231,16.070
"1",120.3329523,16.070
"1",120.3397661,16.070
"1",120.3493798,16.070
"1",120.3497532,16.070
"1",120.3554467,16.070
"1",120.3333242,16.070
"1",120.3366829,16.070
"1",120.3378014,16.070
"1",120.3397630,16.070
"1",120.3497502,16.069
"1",120.3500302,16.069
"1",120.3410668,16.069
"1",120.3508672,16.069
"1",120.3370502,16.069
"1",120.3384503,16.069
"1",120.3408763,16.069
"1",120.3359286,16.069
"1",120.3382005,16.069
"0",120.3375124,16.069
"0",120.3378857,16.069
"0",120.3384458,16.069
"0",120.3384427,16.069
"0",120.3386294,16.069
"0",120.3388161,16.069
"1",120.3408695,16.069
"1",120.3379279,16.069
"1",120.3581353,16.068
"1",120.3637354,16.068
"0",120.3388131,16.069
"1",120.3401183,16.069
"1",120.3395531,16.068
"1",120.3406753,16.068
"1",120.3432887,16.068
"1",120.3556076,16.068
"1",120.3402056,16.068
"1",120.3514060,16.068
"1",120.3540187,16.068
"1",120.3397826,16.068
"1",120.3499096,16.068
"1",120.3400136,16.068
"1",120.3500933,16.068
"1",120.3582135,16.068
"1",120.3386407,16.068
"1",120.3508932,16.068
"1",120.3394032,16.068
"1",120.3501836,16.067
"1",120.3574637,16.067
"1",120.3581163,16.067
"0",120.3402884,16.068
"1",120.3572756,16.067
"1",120.3396335,16.067
"1",120.3460737,16.067
"1",120.3518425,16.067
"1",120.3574607,16.067
"1",120.3578341,16.067
"1",120.3393505,16.067
"1",120.3396305,16.067
"1",120.3496175,16.067
"1",120.3540961,16.067
"1",120.3396275,16.067
"1",120.3480278,16.067
"1",120.3490545,16.067
"1",120.3492411,16.067
"1",120.3322508,16.067
"1",120.3389244,16.067
"1",120.3399511,16.067
"1",120.3446646,16.067
"1",120.3488181,16.067
"1",120.3504515,16.067
"1",120.3591990,16.066
"1",120.3383614,16.067
"1",120.3401348,16.067
"1",120.3406242,16.067
"1",120.3410215,16.067
"1",120.3502618,16.067
"1",120.3504462,16.066
"1",120.3579138,16.066
"1",120.3401785,16.067
"1",120.3407385,16.067
"1",120.3580056,16.066
"1",120.3598723,16.066
"1",120.3405488,16.066
"1",120.3562758,16.066
"1",120.3577692,16.066
"1",120.3623893,16.066
"1",120.3625737,16.066
"1",120.3405458,16.066
"1",120.3530528,16.066
"1",120.3569728,16.066
"1",120.3508112,16.066
"0",120.3577180,16.066
"1",120.3406743,16.066
"1",120.3625699,16.066
"0",120.3583216,16.066
"1",120.3407264,16.066
"1",120.3409131,16.066
"1",120.3426865,16.066
"1",120.3558934,16.066
"1",120.3569201,16.066
"1",120.3571534,16.066
"1",120.3580364,16.066
"1",120.3511785,16.066
"1",120.3574304,16.065
"1",120.3581771,16.065
"1",120.3536940,16.065
"1",120.3539710,16.065
"1",120.3584510,16.065
"1",120.3511694,16.065
"1",120.3590080,16.065
