DN,Longitude,Latitude
"1",122.5537076,10.7237049
"1",122.5960955,10.7237628
"1",122.5527932,10.7236132
"1",122.5978332,10.7236746
"1",122.5539365,10.7235244
"1",122.5568629,10.7235286
"1",122.5699405,10.7235469
"1",122.5554916,10.7232101
"1",122.5536627,10.7231170
"1",122.5674261,10.7231817
"1",122.5486331,10.7229741
"1",122.5539678,10.7229517
"1",122.5581442,10.7228973
"1",122.5720448,10.7229167
"1",122.5367448,10.7227758
"1",122.5533889,10.7228001
"1",122.5968283,10.7228594
"1",122.5280571,10.7226723
"1",122.5542122,10.7225752
"1",122.5966456,10.7226783
"1",122.5972858,10.7226791
"1",122.5401289,10.7225095
"1",122.5579619,10.7224449
"1",122.5537553,10.7223484
"1",122.5578706,10.7223543
"1",122.5533896,10.7222575
"1",122.5540299,10.7221679
"1",122.5581452,10.7221738
"1",122.5539390,10.7218061
"1",122.5978356,10.7218658
"1",122.5437881,10.7217009
"1",122.5976529,10.7216847
"1",122.5509215,10.7215304
"1",122.5715896,10.7214239
"1",122.5554947,10.7210848
"1",122.5539402,10.7209921
"1",122.5554038,10.7207229
"1",122.5244024,10.7204962
"1",122.5709050,10.7205637
"1",122.5746088,10.7204784
"1",122.5576906,10.7203644
"1",122.5396752,10.7201574
"1",122.5509238,10.7199929
"1",122.5732378,10.7199339
"1",122.5529360,10.7198150
"1",122.5335487,10.7196961
"1",122.5232153,10.7194091
"1",122.5629960,10.7194675
"1",122.5714095,10.7194792
"1",122.5607102,10.7191477
"1",122.5608931,10.7191932
"1",122.5622648,10.7191951
"1",122.5623564,10.7191048
"1",122.5608933,10.7190123
"1",122.5438838,10.7188974
"1",122.5609856,10.7184698
"1",122.5608031,10.7181982
"1",122.5692167,10.7180291
"1",122.5455313,10.7179050
"1",122.5672051,10.7178454
"1",122.5572374,10.7175601
"1",122.5617185,10.7175212
"1",122.5706805,10.7175789
"1",122.5657426,10.7173460
"1",122.5765337,10.7173156
"1",122.5576952,10.7171990
"1",122.5559121,10.7171060
"1",122.5577868,10.7171087
"1",122.5661088,10.7170300
"1",122.5703155,10.7170358
"1",122.5628475,10.7167842
"1",122.5663834,10.7168495
"1",122.5666883,10.7167896
"1",122.5779063,10.7167296
"1",122.5680298,10.7166709
"1",122.5424241,10.7165439
"1",122.5670241,10.7164886
"1",122.5690362,10.7163105
"1",122.5651040,10.7162146
"1",122.5703166,10.7162218
"1",122.5561421,10.7161115
"1",122.5608062,10.7160277
"1",122.5671162,10.7160365
"1",122.5611721,10.7159378
"1",122.5550455,10.7155673
"1",122.5319093,10.7153526
"1",122.5606243,10.7153492
"1",122.5694033,10.7154066
"1",122.5282519,10.7149853
"1",122.5280693,10.7147589
"1",122.5531262,10.7148411
"1",122.5662948,10.7148597
"1",122.5816582,10.7148807
"1",122.5535837,10.7146609
"1",122.5754398,10.7147818
"1",122.5282526,10.7145331
"1",122.5654723,10.7144968
"1",122.5577907,10.7143955
"1",122.5726969,10.7143711
"1",122.5261498,10.7142134
"1",122.5696793,10.7142313
"1",122.5908040,10.7142598
"1",122.5316369,10.7140408
"1",122.5817509,10.7139764
"1",122.5822082,10.7139770
"1",122.5681712,10.7136866
"1",122.5566945,10.7135800
"1",122.5561462,10.7133079
"1",122.5677600,10.7134147
"1",122.5555061,10.7132618
"1",122.5558719,10.7133075
"1",122.5694977,10.7133267
"1",122.5725156,10.7132404
"1",122.5760822,10.7131548
"1",122.5563295,10.7130369
"1",122.5668461,10.7130517
"1",122.5785516,10.7129773
"1",122.5308158,10.7128186
"1",122.5703215,10.7127852
"1",122.5570616,10.7126762
"1",122.5572447,10.7125408
"1",122.5691330,10.7125122
"1",122.5580681,10.7123158
"1",122.5862344,10.7121736
"1",122.5669391,10.7119665
"1",122.5502957,10.7118525
"1",122.5832172,10.7117174
"1",122.5331498,10.7114655
"1",122.5550515,10.7114976
"1",122.5667568,10.7115141
"1",122.5293548,10.7113694
"1",122.5802912,10.7114421
"1",122.5684946,10.7113356
"1",122.5830348,10.7113554
"1",122.5834006,10.7113559
"1",122.5689525,10.7108840
"1",122.5760397,10.7108938
"1",122.5763599,10.7108038
"1",122.5664838,10.7106093
"1",122.5692272,10.7106131
"1",122.5767259,10.7106234
"1",122.5470057,10.7104007
"1",122.5718185,10.7103755
"1",122.5525844,10.7101375
"1",122.5533160,10.7101385
"1",122.5668502,10.7101576
"1",122.5703252,10.7101624
"1",122.5709653,10.7101633
"1",122.5468233,10.7100387
"1",122.5502983,10.7100437
"1",122.5651131,10.7098839
"1",122.5500550,10.7097118
"1",122.5531336,10.7097765
"1",122.5716974,10.7098025
"1",122.5728862,10.7098042
"1",122.5727036,10.7096231
"1",122.5727496,10.7093970
"1",122.5729782,10.7094425
"1",122.5791967,10.7093606
"1",122.5669429,10.7092533
"1",122.5682232,10.7092551
"1",122.5659371,10.7091615
"1",122.5672176,10.7089824
"1",122.5729789,10.7089451
"1",122.5494771,10.7088216
"1",122.5680103,10.7089232
"1",122.5738020,10.7089010
"1",122.5834040,10.7088688
"1",122.5463684,10.7085006
"1",122.5498434,10.7085056
"1",122.5504835,10.7085065
"1",122.5924577,10.7085642
"1",122.5685596,10.7084718
"1",122.5659385,10.7081667
"1",122.5711510,10.7081739
"1",122.5723856,10.7081756
"1",122.5524045,10.7080571
"1",122.5766383,10.7078196
"1",122.5877952,10.7076085
"1",122.5198506,10.7073756
"1",122.5666711,10.7074442
"1",122.5769133,10.7073678
"1",122.5886186,10.7072930
"1",122.5951460,10.7070642
"1",122.5638368,10.7070785
"1",122.5805716,10.7071014
"1",122.5887103,10.7071123
"1",122.5535955,10.7066118
"1",122.5702387,10.7066352
"1",122.5694615,10.7065437
"1",122.5647065,10.7064466
"1",122.5948267,10.7064759
"1",122.5606375,10.7061696
"1",122.5632894,10.7061733
"1",122.5717941,10.7060947
"1",122.5742174,10.7060980
"1",122.5639298,10.7059933
"1",122.5946558,10.7060348
"1",122.5807561,10.7059260
"1",122.5574379,10.7054415
"1",122.5602728,10.7054003
"1",122.5613702,10.7053567
"1",122.5634735,10.7053596
"1",122.5908160,10.7053062
"1",122.5582613,10.7051714
"1",122.5612790,10.7051757
"1",122.5621937,10.7050413
"1",122.5675895,10.7046871
"1",122.5708818,10.7045559
"1",122.5683670,10.7045525
"1",122.5575309,10.7043564
"1",122.5706535,10.7043295
"1",122.5683219,10.7041454
"1",122.5747536,10.7041392
"1",122.5709129,10.7040736
"1",122.5931038,10.7041335
"1",122.5749061,10.7040188
"1",122.5749977,10.7039285
"1",122.5731689,10.7038356
"1",122.5717974,10.7037432
"1",122.5668594,10.7036460
"1",122.5584466,10.7035438
"1",122.5686885,10.7035581
"1",122.5713404,10.7035617
"1",122.5514971,10.7032625
"1",122.5594529,10.7032739
"1",122.5373233,10.7031062
"1",122.5664028,10.7031932
"1",122.5730784,10.7032024
"1",122.5678661,10.7031047
"1",122.5785653,10.7030742
"1",122.5666166,10.7028920
"1",122.5669337,10.7028864
"1",122.5716156,10.7029290
"1",122.5529610,10.7027220
"1",122.5598194,10.7027317
"1",122.5650319,10.7026486
"1",122.5645749,10.7025123
"1",122.5690862,10.7025035
"1",122.5734450,10.7025698
"1",122.5650552,10.7023773
"1",122.5165665,10.7023060
"1",122.5369587,10.7023369
"1",122.5654897,10.7022875
"1",122.5658099,10.7021523
"1",122.5665871,10.7021986
"1",122.5669530,10.7021539
"1",122.5665143,10.7019814
"1",122.5158356,10.7019431
"1",122.5653072,10.7020159
"1",122.5779267,10.7019428
"1",122.5634787,10.7017420
"1",122.5653076,10.7017446
"1",122.5680509,10.7017484
"1",122.5664965,10.7016106
"1",122.5643481,10.7012458
"1",122.5679601,10.7012961
"1",122.5727152,10.7013026
"1",122.5774705,10.7012187
"1",122.5619250,10.7011068
"1",122.5714353,10.7011200
"1",122.5719839,10.7011208
"1",122.5776536,10.7010380
"1",122.5623825,10.7009266
"1",122.5692866,10.7008909
"1",122.5697895,10.7009369
"1",122.5566216,10.7008280
"1",122.5619711,10.7008355
"1",122.5665891,10.7008420
"1",122.5674121,10.7008431
"1",122.5722587,10.7008498
"1",122.5770138,10.7008563
"1",122.5791171,10.7007687
"1",122.5501294,10.7005474
"1",122.5604627,10.7005621
"1",122.5755510,10.7005830
"1",122.5494895,10.7004560
"1",122.5533301,10.7004615
"1",122.5641206,10.7004768
"1",122.5781421,10.7004659
"1",122.5585426,10.7003785
"1",122.5637549,10.7003858
"1",122.5658582,10.7003888
"1",122.5793920,10.7003621
"1",122.5753685,10.7003114
"1",122.5768774,10.7002683
"1",122.5791178,10.7003165
"1",122.5621092,10.7002027
"1",122.5637552,10.7002050
"1",122.5675044,10.7002102
"1",122.5765118,10.7001773
"1",122.5551595,10.7001024
"1",122.5606919,10.7001102
"1",122.5659500,10.7001176
"1",122.5692877,10.7001222
"1",122.5509532,10.7000059
"1",122.5666817,10.7000282
"1",122.5675047,10.7000293
"1",122.5724427,10.7000135
"1",122.5767406,10.7000420
"1",122.5770150,10.6999971
"1",122.5771978,10.7000426
"1",122.5721685,10.6999453
"1",122.5748204,10.6999489
"1",122.5768321,10.6999517
"1",122.5794840,10.6999552
"1",122.5763293,10.6999058
"1",122.5572632,10.6998341
"1",122.5579490,10.6998350
"1",122.5588177,10.6998363
"1",122.5642129,10.6998438
"1",122.5686938,10.6998049
"1",122.5753692,10.6998592
"1",122.5766494,10.6998158
"1",122.5783868,10.6998633
"1",122.5619270,10.6997050
"1",122.5623842,10.6997508
"1",122.5660420,10.6997560
"1",122.5718030,10.6997639
"1",122.5516853,10.6996452
"1",122.5696084,10.6996705
"1",122.5701571,10.6996712
"1",122.5782956,10.6996823
"1",122.5788443,10.6996831
"1",122.5514111,10.6995544
"1",122.5608299,10.6995678
"1",122.5697000,10.6995801
"1",122.5751867,10.6995424
"1",122.5759183,10.6995434
"1",122.5493538,10.6994610
"1",122.5505883,10.6994628
"1",122.5549776,10.6994691
"1",122.5552519,10.6994694
"1",122.5571722,10.6994722
"1",122.5753697,10.6994523
"1",122.5757356,10.6994075
"1",122.5568525,10.6992908
"1",122.5679630,10.6992612
"1",122.5683287,10.6993069
"1",122.5726266,10.6993128
"1",122.5769702,10.6993188
"1",122.5771989,10.6992739
"1",122.5790886,10.6993367
"1",122.5800336,10.6993229
"1",122.5689232,10.6992173
"1",122.5700205,10.6992188
"1",122.5801251,10.6992326
"1",122.5468396,10.6990956
"1",122.5637570,10.6989219
"1",122.5659972,10.6990776
"1",122.5675060,10.6991249
"1",122.5767418,10.6991376
"1",122.5777478,10.6990937
"1",122.5654029,10.6990316
"1",122.5770163,10.6990475
"1",122.5512292,10.6989211
"1",122.5526009,10.6989049
"1",122.5788453,10.6989595
"1",122.5790283,10.6989146
"1",122.5794854,10.6989604
"1",122.5796228,10.6988249
"1",122.5482119,10.6986906
"1",122.5692439,10.6987656
"1",122.5763766,10.6987753
"1",122.5791199,10.6987790
"1",122.5575392,10.6986587
"1",122.5798516,10.6986896
"1",122.5623859,10.6985751
"1",122.5773827,10.6985958
"1",122.5650379,10.6984884
"1",122.5764227,10.6985041
"1",122.5800347,10.6985090
"1",122.5685129,10.6984028
"1",122.5766514,10.6984139
"1",122.5775658,10.6984152
"1",122.5501328,10.6982412
"1",122.5692445,10.6983134
"1",122.5769259,10.6982787
"1",122.5850278,10.6983167
"1",122.5477554,10.6981925
"1",122.5762630,10.6982325
"1",122.5788463,10.6982360
"1",122.5570828,10.6981155
"1",122.5732226,10.6981380
"1",122.5772919,10.6981435
"1",122.5633925,10.6980339
"1",122.5692449,10.6980420
"1",122.5775664,10.6980082
"1",122.5489445,10.6979229
"1",122.5503162,10.6979249
"1",122.5666846,10.6979481
"1",122.5685135,10.6979506
"1",122.5840590,10.6979717
"1",122.5125502,10.6977778
"1",122.5490361,10.6978326
"1",122.5500420,10.6978341
"1",122.5695652,10.6978616
"1",122.5758291,10.6978702
"1",122.5497678,10.6977432
"1",122.5824132,10.6977886
"1",122.5501336,10.6976985
"1",122.5642160,10.6976733
"1",122.5819561,10.6976976
"1",122.5499052,10.6975626
"1",122.5696113,10.6975904
"1",122.5698857,10.6975907
"1",122.5483054,10.6972889
"1",122.5602845,10.6973060
"1",122.5637593,10.6973109
"1",122.5639879,10.6973112
"1",122.5645366,10.6973120
"1",122.5692460,10.6973185
"1",122.5744583,10.6972805
"1",122.5801737,10.6971978
"1",122.5521463,10.6970684
"1",122.5804481,10.6971529
"1",122.5873978,10.6971622
"1",122.5540667,10.6970259
"1",122.5708009,10.6970494
"1",122.5545240,10.6969813
"1",122.5543413,10.6968454
"1",122.5679664,10.6968646
"1",122.5744589,10.6968735
"1",122.5803418,10.6968513
"1",122.5597366,10.6967626
"1",122.5805554,10.6966707
"1",122.5844265,10.6967060
"1",122.5496324,10.6965673
"1",122.5665951,10.6965913
"1",122.5752517,10.6966334
"1",122.5797498,10.6966610
"1",122.5494953,10.6964767
"1",122.5598284,10.6964914
"1",122.5659551,10.6965000
"1",122.5673268,10.6965019
"1",122.5743222,10.6965115
"1",122.5788487,10.6965177
"1",122.5794431,10.6964733
"1",122.5500441,10.6963870
"1",122.5630291,10.6963603
"1",122.5736365,10.6964202
"1",122.5760140,10.6964234
"1",122.5819579,10.6964314
"1",122.5842440,10.6964345
"1",122.5350476,10.6962746
"1",122.5761056,10.6963331
"1",122.5779345,10.6963356
"1",122.5346820,10.6961836
"1",122.5550738,10.6962134
"1",122.5633951,10.6962251
"1",122.5643095,10.6962264
"1",122.5708935,10.6962355
"1",122.5740940,10.6961947
"1",122.5347735,10.6960933
"1",122.5675102,10.6961404
"1",122.5704364,10.6961445
"1",122.5708021,10.6961450
"1",122.5343165,10.6960022
"1",122.5645841,10.6960459
"1",122.5672360,10.6960044
"1",122.5533369,10.6958491
"1",122.5559889,10.6957625
"1",122.5596465,10.6958581
"1",122.5790324,10.6958849
"1",122.5665963,10.6957774
"1",122.5334026,10.6956391
"1",122.5623900,10.6956811
"1",122.5827820,10.6956186
"1",122.5561721,10.6954914
"1",122.5668710,10.6955065
"1",122.5697057,10.6955104
"1",122.5707726,10.6954817
"1",122.5652251,10.6954137
"1",122.5686085,10.6954184
"1",122.5645852,10.6952772
"1",122.5649509,10.6953229
"1",122.5661397,10.6953246
"1",122.5754669,10.6953374
"1",122.5795818,10.6953430
"1",122.5466625,10.6952064
"1",122.5703462,10.6952399
"1",122.5238020,10.6950820
"1",122.5836970,10.6951676
"1",122.5856631,10.6951702
"1",122.5533381,10.6949900
"1",122.5700264,10.6950586
"1",122.5704379,10.6950592
"1",122.5835143,10.6950769
"1",122.5121891,10.6948832
"1",122.5608365,10.6949554
"1",122.5611109,10.6949106
"1",122.5676947,10.6949650
"1",122.5743701,10.6949741
"1",122.5232537,10.6948098
"1",122.5404449,10.6948356
"1",122.5660489,10.6948722
"1",122.5793081,10.6948904
"1",122.5238940,10.6947204
"1",122.5618426,10.6947759
"1",122.5622999,10.6947313
"1",122.5650432,10.6947804
"1",122.5745532,10.6947935
"1",122.5769307,10.6947967
"1",122.5775708,10.6947976
"1",122.5572706,10.6946790
"1",122.5700727,10.6946517
"1",122.5713528,10.6946987
"1",122.5748277,10.6947034
"1",122.5795827,10.6947099
"1",122.5408112,10.6944744
"1",122.4988395,10.6942742
"1",122.4995711,10.6942301
"1",122.5442405,10.6943890
"1",122.5571796,10.6944076
"1",122.5672383,10.6944217
"1",122.5696616,10.6943798
"1",122.5740966,10.6943407
"1",122.4992055,10.6941391
"1",122.5363310,10.6941964
"1",122.5397144,10.6941562
"1",122.5444693,10.6942084
"1",122.5484014,10.6942141
"1",122.5706219,10.6942455
"1",122.4996628,10.6940494
"1",122.5015831,10.6940525
"1",122.5602890,10.6941407
"1",122.5692961,10.6941532
"1",122.4991142,10.6940033
"1",122.5361484,10.6940153
"1",122.5592224,10.6939884
"1",122.5618894,10.6940525
"1",122.5680618,10.6940611
"1",122.5362399,10.6939250
"1",122.5588719,10.6939578
"1",122.5346856,10.6938322
"1",122.5615696,10.6938711
"1",122.5766577,10.6938920
"1",122.5670563,10.6937884
"1",122.5743718,10.6937532
"1",122.5848876,10.6938126
"1",122.5218840,10.6935868
"1",122.5356917,10.6936529
"1",122.5459332,10.6936679
"1",122.5509626,10.6936752
"1",122.5707447,10.6936729
"1",122.5756520,10.6937097
"1",122.5821140,10.6937486
"1",122.5823274,10.6937187
"1",122.5362405,10.6935180
"1",122.5676967,10.6936084
"1",122.5757436,10.6936194
"1",122.4986581,10.6933695
"1",122.5407518,10.6934493
"1",122.5815961,10.6935369
"1",122.5825105,10.6935381
"1",122.5337718,10.6933787
"1",122.5399899,10.6933879
"1",122.5817791,10.6934467
"1",122.5642222,10.6933774
"1",122.5473969,10.6932631
"1",122.5626677,10.6933301
"1",122.5714462,10.6933422
"1",122.5730922,10.6933445
"1",122.5826936,10.6933575
"1",122.5015846,10.6931481
"1",122.5482886,10.6931513
"1",122.5576385,10.6932325
"1",122.5594674,10.6932351
"1",122.5628964,10.6932399
"1",122.5761099,10.6932582
"1",122.5425507,10.6931203
"1",122.5575472,10.6931420
"1",122.5603362,10.6931459
"1",122.5712941,10.6931310
"1",122.5717208,10.6931617
"1",122.5826024,10.6931765
"1",122.5484945,10.6930386
"1",122.5619367,10.6929673
"1",122.5623482,10.6929678
"1",122.5716296,10.6929807
"1",122.5570904,10.6928700
"1",122.5702581,10.6928884
"1",122.5711725,10.6928897
"1",122.5722699,10.6928459
"1",122.5730013,10.6928922
"1",122.5754703,10.6928955
"1",122.5765676,10.6928970
"1",122.5367904,10.6927501
"1",122.5433742,10.6927598
"1",122.5463918,10.6927642
"1",122.5527927,10.6927734
"1",122.5645888,10.6927449
"1",122.5755619,10.6928052
"1",122.5768421,10.6928069
"1",122.5829687,10.6928152
"1",122.5832430,10.6928156
"1",122.5709899,10.6927085
"1",122.5716300,10.6927094
"1",122.4992996,10.6925113
"1",122.5387566,10.6925721
"1",122.5604742,10.6925582
"1",122.5774824,10.6926269
"1",122.5832433,10.6926347
"1",122.4993912,10.6924211
"1",122.5354192,10.6924767
"1",122.5473980,10.6924943
"1",122.5526102,10.6925018
"1",122.5551706,10.6925055
"1",122.5505073,10.6923632
"1",122.5563138,10.6924167
"1",122.5610231,10.6923781
"1",122.5648637,10.6923835
"1",122.5706245,10.6923915
"1",122.5716303,10.6924381
"1",122.5560853,10.6923259
"1",122.5067984,10.6921615
"1",122.5341394,10.6922035
"1",122.5543023,10.6922330
"1",122.5224350,10.6920954
"1",122.5325850,10.6921108
"1",122.5340481,10.6921129
"1",122.5345967,10.6921138
"1",122.5447468,10.6921287
"1",122.5562227,10.6921452
"1",122.5704420,10.6921651
"1",122.5730938,10.6921688
"1",122.5747398,10.6921710
"1",122.5059757,10.6919793
"1",122.5404491,10.6920320
"1",122.5477645,10.6919975
"1",122.5665101,10.6920693
"1",122.5829697,10.6920917
"1",122.5355114,10.6919342
"1",122.5721796,10.6919866
"1",122.5727283,10.6919874
"1",122.5830613,10.6920014
"1",122.5480391,10.6918622
"1",122.5564213,10.6918441
"1",122.5017698,10.6917014
"1",122.5335914,10.6917505
"1",122.5834273,10.6918210
"1",122.5189609,10.6916379
"1",122.5628529,10.6917024
"1",122.5684309,10.6917102
"1",122.5693453,10.6917114
"1",122.5794954,10.6917253
"1",122.4989354,10.6915159
"1",122.5454791,10.6915872
"1",122.5708085,10.6916230
"1",122.5831989,10.6916398
"1",122.5298885,10.6914284
"1",122.5368837,10.6914841
"1",122.5718146,10.6914435
"1",122.5730034,10.6913999
"1",122.5795872,10.6914541
"1",122.5086286,10.6912600
"1",122.5353295,10.6913009
"1",122.5543494,10.6913286
"1",122.5545322,10.6913289
"1",122.5702602,10.6913509
"1",122.5666941,10.6912556
"1",122.5740095,10.6912656
"1",122.5693461,10.6911688
"1",122.5051086,10.6909832
"1",122.5094063,10.6909899
"1",122.5300263,10.6910216
"1",122.5376159,10.6910330
"1",122.5461200,10.6910455
"1",122.5642255,10.6910712
"1",122.5702606,10.6910796
"1",122.5722723,10.6910824
"1",122.5043315,10.6908915
"1",122.5045144,10.6908918
"1",122.5717238,10.6909912
"1",122.5759302,10.6909517
"1",122.5300266,10.6908408
"1",122.5356046,10.6908039
"1",122.5436514,10.6908610
"1",122.5807767,10.6909130
"1",122.5817825,10.6909144
"1",122.5058863,10.6907131
"1",122.5107327,10.6906755
"1",122.5330443,10.6907549
"1",122.5348731,10.6907576
"1",122.5698952,10.6908078
"1",122.5704439,10.6908085
"1",122.5707182,10.6908089
"1",122.5709926,10.6907641
"1",122.5433773,10.6906797
"1",122.5613914,10.6906538
"1",122.5659634,10.6907119
"1",122.5834287,10.6907357
"1",122.5292042,10.6904778
"1",122.5339591,10.6904849
"1",122.5674724,10.6905331
"1",122.5699871,10.6905366
"1",122.5701699,10.6905368
"1",122.5704443,10.6905372
"1",122.5611172,10.6905243
"1",122.5100017,10.6903578
"1",122.5227120,10.6903775
"1",122.5181401,10.6902800
"1",122.5271928,10.6902939
"1",122.5317648,10.6903007
"1",122.5358797,10.6903069
"1",122.5375256,10.6903093
"1",122.5431950,10.6903177
"1",122.5699873,10.6903557
"1",122.5022295,10.6901646
"1",122.5133854,10.6901370
"1",122.5147569,10.6901843
"1",122.5151228,10.6901397
"1",122.5153056,10.6901852
"1",122.5347368,10.6902147
"1",122.5464870,10.6902320
"1",122.5474014,10.6902334
"1",122.5052472,10.6900790
"1",122.5068932,10.6900816
"1",122.5385317,10.6901299
"1",122.5830637,10.6901926
"1",122.5834476,10.6903559
"1",122.5145743,10.6900032
"0",122.5833382,10.6901025
"1",122.5040588,10.6898962
"1",122.5314910,10.6899386
"1",122.5817381,10.6900099
"1",122.5830640,10.6900117
"1",122.5039675,10.6898056
"1",122.5118314,10.6898180
"1",122.5150318,10.6898230
"1",122.5023217,10.6897126
"1",122.5145748,10.6897319
"1",122.5163121,10.6897346
"1",122.5350575,10.6897630
"1",122.5429214,10.6897746
"1",122.5740115,10.6898186
"1",122.5828813,10.6898306
"1",122.5693987,10.6900341
"1",122.5730881,10.6896726
"1",122.5196956,10.6896493
"1",122.5355149,10.6896733
