DN,Longitude,Latitude
"1",125.0012208,11.2514294
"1",125.0023189,11.2513316
"1",124.9763149,11.2514152
"1",125.0012196,11.2512486
"1",125.0017686,11.2511997
"1",124.9536061,11.2513844
"0",125.0006226,11.2509815
"1",125.0007488,11.2510985
"1",125.0010340,11.2508883
"1",125.0021325,11.2508551
"1",125.0004833,11.2507112
"1",125.0017652,11.2507026
"1",125.0022221,11.2505639
"1",124.9623455,11.2506038
"1",124.9767201,11.2504182
"1",125.0026770,11.2501541
"1",124.9756647,11.2500637
"1",124.9749316,11.2499781
"1",124.9770375,11.2499641
"1",124.9756629,11.2497925
"1",125.0004759,11.2496266
"1",124.9771266,11.2496020
"1",125.0022142,11.2494342
"1",125.0082572,11.2493934
"1",125.0077072,11.2493067
"1",125.0088969,11.2492083
"1",124.9671415,11.2489451
"1",124.9693390,11.2489306
"1",125.0024839,11.2487092
"1",124.9761745,11.2487346
"1",124.9995036,11.2480514
"1",125.0020208,11.2479441
"1",125.0027536,11.2479843
"1",125.0054082,11.2478761
"1",124.9792214,11.2479611
"1",124.9961601,11.2478479
"1",124.9968926,11.2478430
"1",124.9995020,11.2478254
"1",124.9793736,11.2478998
"1",124.9745490,11.2475854
"1",125.0051304,11.2474260
"1",125.0023830,11.2473541
"1",125.0053123,11.2472440
"1",124.9950570,11.2472226
"1",125.0002759,11.2471875
"1",125.0020155,11.2471758
"1",125.0048539,11.2471567
"1",125.0015571,11.2470885
"1",125.0082710,11.2469830
"1",125.0086529,11.2470407
"1",124.9994500,11.2469219
"1",125.0026546,11.2469004
"1",125.0090940,11.2468268
"1",124.9951455,11.2467700
"1",125.0000897,11.2467368
"1",125.0010052,11.2467307
"1",125.0014630,11.2467276
"1",125.0017549,11.2465629
"1",124.9739945,11.2468208
"1",124.9971591,11.2466661
"1",125.0052163,11.2466119
"1",125.0008206,11.2465060
"1",125.0072752,11.2464173
"1",125.0012432,11.2463788
"1",124.9988969,11.2463833
"1",125.0006668,11.2463413
"1",125.0086937,11.2463173
"1",124.9999034,11.2462862
"1",125.0048777,11.2461924
"1",124.9782947,11.2463403
"1",124.9785691,11.2462932
"1",125.0004522,11.2461921
"1",125.0016424,11.2461841
"1",124.9742654,11.2462766
"1",124.9750895,11.2462712
"1",124.9988035,11.2461128
"1",125.0008175,11.2460540
"1",125.0018249,11.2460925
"1",125.0030764,11.2461142
"1",124.9966967,11.2459913
"1",125.0042048,11.2459860
"1",125.0049979,11.2459204
"1",125.0055782,11.2459768
"1",124.9782013,11.2460697
"1",124.9973373,11.2459418
"1",125.0011828,11.2459160
"1",125.0031055,11.2459031
"1",125.0034717,11.2459006
"1",125.0059438,11.2458839
"1",124.9814968,11.2459574
"1",124.9996714,11.2458358
"1",125.0028603,11.2457541
"1",125.0053938,11.2457973
"1",125.0055769,11.2457960
"1",125.0003878,11.2457104
"1",125.0052095,11.2456177
"1",125.0089634,11.2455924
"1",125.0007225,11.2455575
"1",124.9647388,11.2457070
"1",124.9980660,11.2453946
"1",124.9641882,11.2455298
"1",124.9998050,11.2452926
"1",125.0061683,11.2452497
"1",124.9793866,11.2453387
"1",124.9963251,11.2452255
"1",124.9976070,11.2452169
"1",125.0038330,11.2451751
"1",125.0073122,11.2451516
"1",125.0091433,11.2451393
"1",124.9721986,11.2452961
"1",125.0021382,11.2450509
"1",125.0037408,11.2450853
"1",125.0046564,11.2450791
"1",125.0059685,11.2450402
"1",124.9998947,11.2450208
"1",125.0007187,11.2450152
"1",125.0049304,11.2449869
"1",125.0076544,11.2449911
"1",124.9631328,11.2451752
"1",124.9716022,11.2451192
"1",124.9720600,11.2451162
"1",124.9749896,11.2450516
"1",124.9987035,11.2448932
"1",124.9991616,11.2449353
"1",125.0080428,11.2448755
"1",125.0088668,11.2448700
"1",124.9964142,11.2448634
"1",124.9995724,11.2447518
"1",124.9998019,11.2448406
"1",125.0050207,11.2448055
"1",125.0084999,11.2447820
"1",124.9717841,11.2449373
"1",125.0016324,11.2447379
"1",125.0074922,11.2446985
"1",124.9751712,11.2448244
"1",124.9781927,11.2448043
"1",125.0000753,11.2446580
"1",125.0066516,11.2447206
"1",125.0074000,11.2446087
"1",125.0088191,11.2445991
"1",124.9781005,11.2447145
"1",124.9969617,11.2445886
"1",124.9986098,11.2445775
"1",125.0009903,11.2445615
"1",125.0019059,11.2445553
"1",125.0022263,11.2445532
"1",125.0038286,11.2445424
"1",125.0061784,11.2444964
"1",125.0078268,11.2445456
"1",125.0090474,11.2445072
"1",124.9985176,11.2444877
"1",124.9987007,11.2444865
"1",124.9991585,11.2444834
"1",125.0069106,11.2444614
